"ShellPestID","OysterID","SampleEventID","PhotoSurface","DateProcessed","ProcessedBy","TotalArea","TotalHeight","TotalLength","ClionaArea","PolydoraArea","ClamCount","ClamAverageDiameter","DataStatus","DateEntered","EnteredBy","DateProofed","ProofedBy","DateCompleted","CompletedBy","OldSampleNumber","Comments","AdminNotes"
"ABWW172TE.JPG","ABWC1607-22","ABCOLL_20160705_1_0162_1","TE","2018-02-13 00:00:00","NM",3765.64,82.1,67.31,0,743.57,6,1.98,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-172",NA,NA
"ABWW172TI.JPG","ABWC1607-22","ABCOLL_20160705_1_0162_1","TI","2018-02-13 00:00:00","NM",3211.33,70.79,67.3,0,0,2,1.49,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-172","TotalArea outside expected range",NA
"ABWW173BE.JPG","ABWC1607-23","ABCOLL_20160705_1_0162_1","BE","2018-02-13 00:00:00","NM",1591.78,51.78,45.14,0,72.41,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-173",NA,NA
"ABWW173BI.JPG","ABWC1607-23","ABCOLL_20160705_1_0162_1","BI","2018-02-13 00:00:00","NM",1532.76,53.42,37.44,0,78.36,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-173",NA,NA
"ABWW173TE.JPG","ABWC1607-23","ABCOLL_20160705_1_0162_1","TE","2018-02-13 00:00:00","NM",1300.72,47.67,34.13,0,118.59,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-173",NA,NA
"ABWW173TI.JPG","ABWC1607-23","ABCOLL_20160705_1_0162_1","TI","2018-02-13 00:00:00","NM",1131.12,46.4,33.49,0,66.02,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-173",NA,NA
"ABWW174BE.JPG","ABWC1607-24","ABCOLL_20160705_1_0162_1","BE","2018-02-13 00:00:00","NM",1792.33,55.76,44.94,0,18.81,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-174",NA,NA
"ABWW174BI.JPG","ABWC1607-24","ABCOLL_20160705_1_0162_1","BI","2018-02-13 00:00:00","NM",1676.39,51.22,39.74,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-174",NA,NA
"ABWW174TE.JPG","ABWC1607-24","ABCOLL_20160705_1_0162_1","TE","2018-02-13 00:00:00","NM",1463.62,49.84,37.28,0,97.43,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-174",NA,NA
"ABWW174TI.JPG","ABWC1607-24","ABCOLL_20160705_1_0162_1","TI","2018-02-13 00:00:00","NM",1315.86,44.64,35.54,0,320.66,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-174",NA,NA
"ABWW175BE.JPG","ABWC1607-25","ABCOLL_20160705_1_0162_1","BE","2018-02-13 00:00:00","NM",7236.95,112.57,86.3,0,1696.27,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-175",NA,NA
"ABWW175BI.JPG","ABWC1607-25","ABCOLL_20160705_1_0162_1","BI","2018-02-13 00:00:00","NM",6266.26,98.1,87.04,0,51.96,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-175",NA,NA
"ABWW175TE.JPG","ABWC1607-25","ABCOLL_20160705_1_0162_1","TE","2018-02-13 00:00:00","NM",5804.13,101.71,84.09,0,776.14,2,2.38,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-175",NA,NA
"ABWW175TI.JPG","ABWC1607-25","ABCOLL_20160705_1_0162_1","TI","2018-02-13 00:00:00","NM",5148.85,85.66,78.9,0,129.26,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-175","TotalArea outside expected range",NA
"ABWW176BE.JPG","ABWC1608-01","ABCOLL_20160802_1_0158_1","BE","2018-02-13 00:00:00","NM",5229.25,111.83,57.59,4297.26,0,2,2.25,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-176",NA,NA
"ABWW176BI.JPG","ABWC1608-01","ABCOLL_20160802_1_0158_1","BI","2018-02-13 00:00:00","NM",4595.04,97.63,59.12,0,224.55,2,2.75,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-176",NA,NA
"ABWW176TE.JPG","ABWC1608-01","ABCOLL_20160802_1_0158_1","TE","2018-02-13 00:00:00","NM",4695.01,110.11,53.01,1623.97,358.61,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-176",NA,NA
"ABWW176TI.JPG","ABWC1608-01","ABCOLL_20160802_1_0158_1","TI","2018-02-13 00:00:00","NM",4011.27,95.76,54.65,0,97.92,2,1.64,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-176",NA,NA
"ABWW177BE.JPG","ABWC1608-02","ABCOLL_20160802_1_0158_1","BE","2018-02-13 00:00:00","NM",1855.87,52.07,47.85,0,59.6,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-177",NA,NA
"ABWW177BI.JPG","ABWC1608-02","ABCOLL_20160802_1_0158_1","BI","2018-02-13 00:00:00","NM",1660.26,51.13,44.83,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-177",NA,NA
"ABWW177TE.JPG","ABWC1608-02","ABCOLL_20160802_1_0158_1","TE","2018-02-13 00:00:00","NM",1611.16,47.54,45.84,0,32.23,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-177",NA,NA
"ABWW177TI.JPG","ABWC1608-02","ABCOLL_20160802_1_0158_1","TI","2018-02-13 00:00:00","NM",1672.22,46.79,47.29,0,27.16,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-177",NA,NA
"ABWW178BE.JPG","ABWC1608-03","ABCOLL_20160802_1_0158_1","BE","2018-02-14 00:00:00","NM",3093.62,77.75,57.6,42.93,602.71,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-178",NA,NA
"ABWW178BI.JPG","ABWC1608-03","ABCOLL_20160802_1_0158_1","BI","2018-02-14 00:00:00","NM",3081.76,76.58,51.34,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-178",NA,NA
"ABWW178TE.JPG","ABWC1608-03","ABCOLL_20160802_1_0158_1","TE","2018-02-14 00:00:00","NM",2944.97,78.97,48.03,0,578.74,5,1.27,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-178",NA,NA
"ABWW178TI.JPG","ABWC1608-03","ABCOLL_20160802_1_0158_1","TI","2018-02-14 00:00:00","NM",2694.07,73.17,46.44,0,74.03,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-178",NA,NA
"ABWW179BE.JPG","ABWC1608-04","ABCOLL_20160802_1_0158_1","BE","2018-02-14 00:00:00","NM",1768.91,56.01,42.24,0,14.5,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-179",NA,NA
"ABWW179BI.JPG","ABWC1608-04","ABCOLL_20160802_1_0158_1","BI","2018-02-14 00:00:00","NM",1578.71,49.9,39.9,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-179",NA,NA
"ABWW179TE.JPG","ABWC1608-04","ABCOLL_20160802_1_0158_1","TE","2018-02-14 00:00:00","NM",1245.76,40.92,36.38,0,60.59,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-179",NA,NA
"ABWW179TI.JPG","ABWC1608-04","ABCOLL_20160802_1_0158_1","TI","2018-02-14 00:00:00","NM",1272.06,41.28,36.9,0,202.11,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-179",NA,NA
"ABWW180BE.JPG","ABWC1608-05","ABCOLL_20160802_1_0158_1","BE","2018-02-14 00:00:00","NM",4273.37,88.83,64.95,1044.04,594.05,15,2.37,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-180","ClamCount outside expected range",NA
"ABWW180BI.JPG","ABWC1608-05","ABCOLL_20160802_1_0158_1","BI","2018-02-14 00:00:00","NM",4063.54,74.67,70.89,136.13,293.91,1,1.93,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-180",NA,NA
"ABWW180TE.JPG","ABWC1608-05","ABCOLL_20160802_1_0158_1","TE","2018-02-14 00:00:00","NM",4220.55,83.94,67.06,0,363.06,1,1.11,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-180",NA,NA
"ABWW180TI.JPG","ABWC1608-05","ABCOLL_20160802_1_0158_1","TI","2018-02-14 00:00:00","NM",3688.99,71.52,66.56,0,84.76,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-180",NA,NA
"ABWW181BE.JPG","ABWC1608-06","ABCOLL_20160802_1_0162_1","BE","2018-02-14 00:00:00","NM",4805.56,100.71,65.7,150.41,1374.89,3,3.45,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-181",NA,NA
"ABWW181BI.JPG","ABWC1608-06","ABCOLL_20160802_1_0162_1","BI","2018-02-14 00:00:00","NM",4430.64,86.25,63.65,0,279.66,3,1.87,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-181",NA,NA
"ABWW181TE.JPG","ABWC1608-06","ABCOLL_20160802_1_0162_1","TE","2018-02-14 00:00:00","NM",3774.87,85.8,59.18,0,815.22,3,1.9,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-181",NA,NA
"ABWW181TI.JPG","ABWC1608-06","ABCOLL_20160802_1_0162_1","TI","2018-02-14 00:00:00","NM",3333.36,75.73,56.68,0,394.81,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-181",NA,NA
"ABWW182BE.JPG","ABWC1608-07","ABCOLL_20160802_1_0162_1","BE","2018-02-14 00:00:00","NM",4970.36,103.97,74.05,0,1885.07,5,2.05,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-182",NA,NA
"ABWW182BI.JPG","ABWC1608-07","ABCOLL_20160802_1_0162_1","BI","2018-02-14 00:00:00","NM",4339.32,87.39,64.24,0,97.14,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-182",NA,NA
"ABWW182TE.JPG","ABWC1608-07","ABCOLL_20160802_1_0162_1","TE","2018-02-14 00:00:00","NM",4353.4,93.65,61.8,1625.92,357.77,5,2.15,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-182",NA,NA
"ABWW182TI.JPG","ABWC1608-07","ABCOLL_20160802_1_0162_1","TI","2018-02-14 00:00:00","NM",4109.2,84.48,64.81,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-182",NA,NA
"ABWW183BE.JPG","ABWC1608-08","ABCOLL_20160802_1_0162_1","BE","2018-02-14 00:00:00","NM",2144.36,72.48,41.57,0,143.35,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-183",NA,NA
"ABWW183BI.JPG","ABWC1608-08","ABCOLL_20160802_1_0162_1","BI","2018-02-14 00:00:00","NM",1994.39,62.04,39.53,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-183",NA,NA
"ABWW183TE.JPG","ABWC1608-08","ABCOLL_20160802_1_0162_1","TE","2018-02-14 00:00:00","NM",1978.23,63.51,39.14,0,226.09,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-183",NA,NA
"ABWW183TI.JPG","ABWC1608-08","ABCOLL_20160802_1_0162_1","TI","2018-02-14 00:00:00","NM",1810.93,61.58,37.91,0,16.34,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-183",NA,NA
"ABWW184BE.JPG","ABWC1608-09","ABCOLL_20160802_1_0162_1","BE","2018-02-14 00:00:00","NM",1543.71,56.61,37.11,0,30.49,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-184","TotalArea outside expected range",NA
"ABWW184BI.JPG","ABWC1608-09","ABCOLL_20160802_1_0162_1","BI","2018-02-14 00:00:00","NM",1340.6,50.61,32.3,0,59.52,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-184",NA,NA
"ABWW184TE.JPG","ABWC1608-09","ABCOLL_20160802_1_0162_1","TE","2018-02-14 00:00:00","NM",1281.37,50.15,32.83,0,52.96,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-184",NA,NA
"ABWW184TI.JPG","ABWC1608-09","ABCOLL_20160802_1_0162_1","TI","2018-02-14 00:00:00","NM",1234.69,47.19,31.36,0,102.48,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-184",NA,NA
"ABWW185BE.JPG","ABWC1608-10","ABCOLL_20160802_1_0162_1","BE","2018-02-14 00:00:00","NM",4214.9,88.42,68.01,0,1835.64,8,2.53,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-185",NA,NA
"ABWW185BI.JPG","ABWC1608-10","ABCOLL_20160802_1_0162_1","BI","2018-02-14 00:00:00","NM",3303.89,73.45,59.3,0,0,6,1.75,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-185",NA,NA
"ABWW185TE.JPG","ABWC1608-10","ABCOLL_20160802_1_0162_1","TE","2018-02-14 00:00:00","NM",3510.16,80.21,59.8,0,986.2,8,1.93,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-185",NA,NA
"ABWW185TI.JPG","ABWC1608-10","ABCOLL_20160802_1_0162_1","TI","2018-02-14 00:00:00","NM",3159.9,70.82,58.09,0,95.55,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-185",NA,NA
"ABWW186BE.JPG","ABWC1608-11","ABCOLL_20160802_1_0162_1","BE","2018-02-14 00:00:00","NM",2780.18,70.82,59.77,407.55,13.03,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-186",NA,NA
"ABWW186BI.JPG","ABWC1608-11","ABCOLL_20160802_1_0162_1","BI","2018-02-14 00:00:00","NM",2410.56,59.09,56.48,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-186",NA,NA
"ABWW186TE.JPG","ABWC1608-11","ABCOLL_20160802_1_0162_1","TE","2018-02-14 00:00:00","NM",2503.15,64.2,53.5,0,161.25,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-186",NA,NA
"ABWW186TI.JPG","ABWC1608-11","ABCOLL_20160802_1_0162_1","TI","2018-02-14 00:00:00","NM",2246.6,58.75,53.89,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-186",NA,NA
"ABWW187TE.JPG","ABWC1608-12","ABCOLL_20160802_1_0162_1","TE","2018-02-15 00:00:00","TS",1231.26,46.66,33.97,0,52.87,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-187",NA,NA
"ABWW187TI.JPG","ABWC1608-12","ABCOLL_20160802_1_0162_1","TI","2018-02-15 00:00:00","TS",1121.7,42.8,32.85,0,28.84,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-187",NA,NA
"ABWW187BE.JPG","ABWC1608-12","ABCOLL_20160802_1_0162_1","BE","2018-02-15 00:00:00","TS",1449.81,49.37,37.25,0,14.74,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-187",NA,NA
"ABWW187BI.JPG","ABWC1608-12","ABCOLL_20160802_1_0162_1","BI","2018-02-15 00:00:00","TS",1285.71,44.6,38.39,0,134.81,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-187",NA,NA
"ABWW188TE.JPG","ABWC1608-13","ABCOLL_20160802_1_0162_1","TE","2018-02-15 00:00:00","TS",1075.92,41.89,30.87,0,18.54,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-188",NA,NA
"ABWW188TI.JPG","ABWC1608-13","ABCOLL_20160802_1_0162_1","TI","2018-02-15 00:00:00","TS",968.12,40.47,29.69,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-188",NA,NA
"ABWW188BE.JPG","ABWC1608-13","ABCOLL_20160802_1_0162_1","BE","2018-02-15 00:00:00","TS",1164.97,46.45,39.06,0,9.43,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-188",NA,NA
"ABWW188BI.JPG","ABWC1608-13","ABCOLL_20160802_1_0162_1","BI","2018-02-15 00:00:00","TS",1017.58,43.32,35.19,0,54.65,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-188",NA,NA
"ABWW189TE.JPG","ABWC1608-14","ABCOLL_20160802_1_0162_1","TE","2018-02-15 00:00:00","TS",3654.95,81.76,62.22,0,1088.84,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-189",NA,NA
"ABWW189TI.JPG","ABWC1608-14","ABCOLL_20160802_1_0162_1","TI","2018-02-15 00:00:00","TS",3254.4,69.49,60.71,0,117.16,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-189",NA,NA
"ABWW189BE.JPG","ABWC1608-14","ABCOLL_20160802_1_0162_1","BE","2018-02-15 00:00:00","TS",4120.92,88.65,67.65,0,633.57,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-189",NA,NA
"ABWW189BI.JPG","ABWC1608-14","ABCOLL_20160802_1_0162_1","BI","2018-02-15 00:00:00","TS",3595.93,70.7,62.62,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-189",NA,NA
"ABWW190TE.JPG","ABWC1608-15","ABCOLL_20160802_1_0162_1","TE","2018-02-15 00:00:00","TS",5761.64,126.8,57.99,0,612.22,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-190",NA,NA
"ABWW190TI.JPG","ABWC1608-15","ABCOLL_20160802_1_0162_1","TI","2018-02-15 00:00:00","TS",5358.77,118.8,57.37,0,176.49,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-190",NA,NA
"ABWW190BE.JPG","ABWC1608-15","ABCOLL_20160802_1_0162_1","BE","2018-02-15 00:00:00","TS",7680.04,151.98,61.41,1106.1,1141.95,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-190",NA,NA
"ABWW190BI.JPG","ABWC1608-15","ABCOLL_20160802_1_0162_1","BI","2018-02-15 00:00:00","TS",6648.28,133.67,63.87,0,283.28,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-190",NA,NA
"ABWW191BE.JPG","ABWC1608-16","ABCOLL_20160802_1_0162_1","BE","2018-02-16 00:00:00","NM",2671.92,77.13,53.8,247.92,231.51,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-191",NA,NA
"ABWW191BI.JPG","ABWC1608-16","ABCOLL_20160802_1_0162_1","BI","2018-02-16 00:00:00","NM",2346.69,65.78,48.08,0,0,1,0.97,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-191",NA,NA
"ABWW191TE.JPG","ABWC1608-16","ABCOLL_20160802_1_0162_1","TE","2018-02-16 00:00:00","NM",2270.25,63.38,47.88,1048.19,90.77,1,1.63,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-191",NA,NA
"ABWW191TI.JPG","ABWC1608-16","ABCOLL_20160802_1_0162_1","TI","2018-02-16 00:00:00","NM",2193.16,62.55,46.7,111.92,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-191",NA,NA
"ABWW192BE.JPG","ABWC1608-17","ABCOLL_20160802_1_0162_1","BE","2018-02-16 00:00:00","NM",3078.44,76,60.14,1999.44,78.5,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-192",NA,NA
"ABWW192BI.JPG","ABWC1608-17","ABCOLL_20160802_1_0162_1","BI","2018-02-16 00:00:00","NM",3071.33,71.12,57.89,0,0,1,1.44,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-192",NA,NA
"ABWW192TE.JPG","ABWC1608-17","ABCOLL_20160802_1_0162_1","TE","2018-02-16 00:00:00","NM",2784.14,68.69,55.85,128.05,259.01,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-192",NA,NA
"ABWW192TI.JPG","ABWC1608-17","ABCOLL_20160802_1_0162_1","TI","2018-02-16 00:00:00","NM",2385.79,58.27,54.04,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-192",NA,NA
"ABWW193BE.JPG","ABWC1608-18","ABCOLL_20160802_1_0162_1","BE","2018-02-16 00:00:00","NM",3388.11,74.66,62.4,542.43,386.62,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-193",NA,NA
"ABWW193BI.JPG","ABWC1608-18","ABCOLL_20160802_1_0162_1","BI","2018-02-16 00:00:00","NM",2654.85,64.92,57.25,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-193",NA,NA
"ABWW193TE.JPG","ABWC1608-18","ABCOLL_20160802_1_0162_1","TE","2018-02-16 00:00:00","NM",2684.21,70.45,52.51,0,486.96,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-193",NA,NA
"ABWW193TI.JPG","ABWC1608-18","ABCOLL_20160802_1_0162_1","TI","2018-02-16 00:00:00","NM",2219.94,57.8,50.05,0,0,1,1.67,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-193","TotalArea outside expected range",NA
"ABWW194BE.JPG","ABWC1608-19","ABCOLL_20160802_1_0162_1","BE","2018-02-16 00:00:00","NM",2494.52,67.03,54.04,1870.18,35.33,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-194",NA,NA
"ABWW194BI.JPG","ABWC1608-19","ABCOLL_20160802_1_0162_1","BI","2018-02-16 00:00:00","NM",2278.27,56.09,56.36,0,81.69,1,1.55,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-194",NA,NA
"ABWW194TE.JPG","ABWC1608-19","ABCOLL_20160802_1_0162_1","TE","2018-02-16 00:00:00","NM",2301.81,61.43,52.65,0,75.69,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-194",NA,NA
"ABWW194TI.JPG","ABWC1608-19","ABCOLL_20160802_1_0162_1","TI","2018-02-16 00:00:00","NM",2151.83,55.79,54.33,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-194",NA,NA
"ABWW195BE.JPG","ABWC1608-20","ABCOLL_20160802_1_0162_1","BE","2018-02-16 00:00:00","NM",3479.22,77.77,70.26,688.51,133.59,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-195",NA,NA
"ABWW195BI.JPG","ABWC1608-20","ABCOLL_20160802_1_0162_1","BI","2018-02-16 00:00:00","NM",2874.47,64.34,56.16,158.44,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-195",NA,NA
"ABWW195TE.JPG","ABWC1608-20","ABCOLL_20160802_1_0162_1","TE","2018-02-16 00:00:00","NM",3138.55,72.95,61.77,0,115.48,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-195",NA,NA
"ABWW195TI.JPG","ABWC1608-20","ABCOLL_20160802_1_0162_1","TI","2018-02-16 00:00:00","NM",2590.96,59.13,61.78,0,0,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-195",NA,NA
"ABWW196BE.JPG","ABWC1608-21","ABCOLL_20160802_1_0162_1","BE","2018-02-16 00:00:00","NM",2937.05,74.99,57.1,1696.44,56.91,2,1.44,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-196",NA,NA
"ABWW196BI.JPG","ABWC1608-21","ABCOLL_20160802_1_0162_1","BI","2018-02-16 00:00:00","NM",2826.29,70.46,53.28,0,59.67,1,1.68,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-196",NA,NA
"ABWW196TE.JPG","ABWC1608-21","ABCOLL_20160802_1_0162_1","TE","2018-02-16 00:00:00","NM",2663.57,73.86,47.8,0,759.74,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-196",NA,NA
"ABWW196TI.JPG","ABWC1608-21","ABCOLL_20160802_1_0162_1","TI","2018-02-16 00:00:00","NM",2514.2,65.85,47.82,0,305.2,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-196",NA,NA
"ABWW197BE.JPG","ABWC1608-22","ABCOLL_20160802_1_0162_1","BE","2018-02-19 00:00:00","NM",3799.92,87.09,58.49,1282.07,42.43,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-197",NA,NA
"ABWW197BI.JPG","ABWC1608-22","ABCOLL_20160802_1_0162_1","BI","2018-02-19 00:00:00","NM",3163.63,74.39,53.52,194.13,187.58,1,1.3,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-197",NA,NA
"ABWW197TE.JPG","ABWC1608-22","ABCOLL_20160802_1_0162_1","TE","2018-02-19 00:00:00","NM",3323.4,80.67,49.48,0,122.69,0,0,"Completed",NA,NA,NA,NA,"2024-03-01 00:00:00","Matthew Davis","AB-WW-197",NA,NA
